Name = S4083 (8%)
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-52.0	-0.021	0.94648	-0.037	0.504	0.007	0.504	0.029	-0.023	0.208	-1.465
-51.0	-0.022	0.94712	-0.037	0.504	0.007	0.504	0.030	-0.023	0.268	-1.415
-50.0	-0.023	0.89493	-0.037	0.504	0.007	0.504	0.029	-0.026	0.439	-1.347
-49.0	-0.024	0.88323	-0.036	0.504	0.007	0.504	0.029	-0.027	-2.507	-1.284
-48.0	-0.025	0.84695	-0.042	0.993	0.007	0.994	0.028	-0.029	-2.248	-1.432
-47.0	-0.026	0.81552	-0.041	0.994	0.007	0.994	0.027	-0.032	0.421	-1.357
-46.0	-0.027	0.81491	-0.041	0.994	0.007	0.994	0.027	-0.033	0.408	-1.287
-45.0	-0.028	0.77784	-0.041	0.993	0.007	0.994	0.026	-0.036	0.447	-1.215
-44.0	-0.029	0.76146	-0.041	0.993	0.007	0.994	0.025	-0.038	0.290	-1.143
-43.0	-0.031	0.72864	-0.041	0.993	0.006	0.994	0.026	-0.042	0.331	-1.085
-42.0	-0.032	0.69498	-0.040	0.993	0.006	0.994	0.025	-0.046	0.492	-1.012
-41.0	-0.034	0.73210	-0.040	0.993	0.006	0.994	0.023	-0.046	0.440	-0.941
-40.0	-0.035	0.68812	-0.040	0.993	0.006	0.994	0.023	-0.052	0.275	-0.875
-39.0	-0.037	0.66375	-0.040	0.992	0.006	0.994	0.023	-0.056	0.237	-0.822
-38.0	-0.039	0.65953	-0.040	0.993	0.006	0.994	0.023	-0.060	0.334	-0.762
-37.0	-0.042	0.62002	-0.040	0.992	0.006	0.994	0.022	-0.067	0.296	-0.701
-36.0	-0.044	0.58703	-0.040	0.992	0.006	0.994	0.022	-0.075	0.292	-0.649
-35.0	-0.047	0.55148	-0.039	0.992	0.006	0.994	0.021	-0.085	0.342	-0.591
-34.0	-0.050	0.53136	-0.039	0.992	0.006	0.994	0.020	-0.094	0.285	-0.536
-33.0	-0.053	0.48837	-0.039	0.992	0.005	0.994	0.020	-0.109	0.259	-0.488
-32.0	-0.057	0.46478	-0.039	0.991	0.005	0.994	0.020	-0.122	0.299	-0.440
-31.0	-0.061	0.43309	-0.039	0.992	0.005	0.994	0.019	-0.140	0.316	-0.390
-30.0	-0.065	0.40723	-0.039	0.992	0.005	0.994	0.018	-0.160	0.256	-0.343
-29.0	-0.070	0.39202	-0.039	0.991	0.005	0.994	0.019	-0.178	0.239	-0.305
-28.0	-0.075	0.36235	-0.039	0.991	0.005	0.994	0.018	-0.208	0.285	-0.263
-27.0	-0.081	0.33924	-0.038	0.991	0.005	0.994	0.017	-0.240	0.296	-0.222
-26.0	-0.088	0.32018	-0.038	0.991	0.005	0.994	0.017	-0.275	0.267	-0.183
-25.0	-0.095	0.29320	-0.038	0.990	0.005	0.993	0.017	-0.326	0.278	-0.150
-24.0	-0.104	0.27273	-0.038	0.990	0.005	0.993	0.015	-0.380	0.297	-0.113
-23.0	-0.113	0.25906	-0.037	0.990	0.004	0.994	0.015	-0.436	0.253	-0.080
-22.0	-0.123	0.23956	-0.038	0.990	0.004	0.994	0.015	-0.515	0.283	-0.055
-21.0	-0.135	0.26206	-0.037	0.990	0.004	0.993	0.013	-0.515	0.288	-0.022
-20.0	-0.148	0.23165	-0.037	0.990	0.004	0.993	0.013	-0.638	0.269	0.002
-19.0	-0.162	0.20903	-0.036	0.990	0.004	0.993	0.012	-0.774	0.275	0.027
-18.0	-0.177	0.19173	-0.036	0.990	0.004	0.993	0.012	-0.926	0.269	0.047
-17.0	-0.194	0.16638	-0.035	0.989	0.004	0.993	0.011	-1.168	0.276	0.067
-16.0	-0.212	0.15448	-0.035	0.989	0.004	0.992	0.010	-1.375	0.274	0.085
-15.0	-0.231	0.13382	-0.035	0.989	0.003	0.992	0.009	-1.728	0.269	0.100
-14.0	-0.250	0.11818	-0.034	0.989	0.003	0.992	0.009	-2.115	0.280	0.113
-13.0	-0.267	0.10557	-0.034	0.989	0.003	0.992	0.008	-2.533	0.276	0.125
-12.0	-0.282	0.09431	-0.033	0.988	0.003	0.992	0.008	-2.987	0.264	0.131
-11.0	-0.290	0.08174	-0.033	0.988	0.003	0.991	0.007	-3.551	0.417	0.136
-10.0	-0.290	0.07262	-0.032	0.988	0.003	0.990	0.006	-3.992	0.121	0.139
-9.0	-0.277	0.07523	-0.032	0.987	0.003	0.990	0.005	-3.686	0.222	0.136
-8.0	-0.249	0.06268	-0.031	0.987	0.003	0.990	0.005	-3.980	0.231	0.126
-7.0	-0.205	0.05393	-0.030	0.986	0.002	0.990	0.004	-3.795	0.233	0.103
-6.0	-0.143	0.04569	-0.029	0.986	0.002	0.989	0.004	-3.137	0.242	0.046
-5.0	-0.068	0.03916	-0.029	0.986	0.002	0.988	0.003	-1.733	0.255	-0.179
-4.0	0.018	0.03476	-0.030	0.982	0.002	0.988	0.004	0.514	0.265	1.926
-3.0	0.110	0.03162	-0.032	0.978	0.003	0.988	0.005	3.470	0.508	0.540
-2.0	0.255	0.00758	-0.091	0.934	0.005	0.993	0.999	33.608	0.477	0.608
-1.0	0.373	0.00890	-0.091	0.418	0.614	1.000	0.999	41.847	0.252	0.495
-0.0	0.488	0.00863	-0.092	0.362	0.984	1.000	0.994	56.548	0.252	0.438
1.0	0.604	0.00916	-0.092	0.329	0.986	1.000	0.994	65.967	0.252	0.402
2.0	0.720	0.00835	-0.092	0.305	0.988	1.000	0.994	86.184	0.252	0.378
3.0	0.834	0.00883	-0.092	0.283	0.990	0.998	0.995	94.367	0.252	0.361
4.0	0.947	0.00952	-0.092	0.249	0.991	0.997	0.995	99.416	0.252	0.348
5.0	1.058	0.01025	-0.093	0.223	0.993	0.997	0.995	103.237	0.252	0.338
6.0	1.155	0.01121	-0.093	0.187	0.993	0.996	0.996	103.045	0.252	0.330
7.0	1.232	0.01456	-0.093	0.001	0.993	0.993	0.996	84.667	0.252	0.325
8.0	1.283	0.01615	-0.093	0.001	0.994	0.989	0.996	79.446	0.613	0.323
9.0	1.045	0.05796	-0.025	0.001	0.994	0.001	0.996	18.033	0.520	0.274
10.0	1.034	0.06699	-0.026	0.001	0.994	0.002	0.997	15.430	0.222	0.275
11.0	0.996	0.07863	-0.027	0.001	0.995	0.002	0.998	12.666	0.237	0.277
12.0	0.937	0.09147	-0.027	0.001	0.995	0.002	0.998	10.243	0.201	0.279
13.0	0.864	0.09802	-0.033	0.001	0.995	0.005	0.998	8.818	0.211	0.288
14.0	0.784	0.11302	-0.033	0.001	0.996	0.005	0.998	6.934	0.249	0.292
15.0	0.702	0.12738	-0.033	0.001	0.996	0.005	0.999	5.510	0.249	0.297
16.0	0.623	0.14314	-0.033	0.001	0.996	0.005	0.999	4.354	0.245	0.303
17.0	0.551	0.15903	-0.034	0.001	0.996	0.006	0.999	3.462	0.247	0.311
18.0	0.485	0.17786	-0.034	0.001	0.997	0.005	0.999	2.727	0.251	0.319
19.0	0.427	0.20291	-0.034	0.001	0.997	0.005	0.999	2.105	0.241	0.329
20.0	0.376	0.22969	-0.034	0.001	0.998	0.006	0.999	1.639	0.237	0.342
21.0	0.332	0.25161	-0.035	0.001	0.998	0.006	0.999	1.321	0.238	0.355
22.0	0.294	0.26645	-0.035	0.001	0.998	0.007	0.998	1.104	0.210	0.371
23.0	0.261	0.29655	-0.038	0.001	0.999	0.009	0.999	0.881	0.226	0.394
24.0	0.233	0.31414	-0.037	0.002	0.998	0.008	0.998	0.741	0.235	0.409
25.0	0.208	0.34224	-0.038	0.001	0.998	0.010	0.998	0.608	0.199	0.435
26.0	0.187	0.37926	-0.039	0.001	0.998	0.011	0.998	0.493	0.237	0.460
27.0	0.168	0.40598	-0.039	0.002	0.999	0.011	0.999	0.414	0.247	0.482
28.0	0.152	0.41869	-0.039	0.002	0.999	0.011	0.999	0.363	0.214	0.509
29.0	0.138	0.46200	-0.040	0.002	0.999	0.012	0.999	0.299	0.239	0.540
30.0	0.125	0.47987	-0.040	0.002	0.999	0.011	0.999	0.261	0.246	0.567
31.0	0.115	0.51745	-0.040	0.002	0.999	0.012	0.999	0.221	0.209	0.600
32.0	0.105	0.56753	-0.041	0.002	0.999	0.013	0.999	0.185	0.194	0.637
33.0	0.096	0.60087	-0.041	0.002	0.999	0.014	0.999	0.160	0.222	0.677
34.0	0.089	0.61933	-0.041	0.002	0.999	0.013	0.999	0.143	0.194	0.712
35.0	0.082	0.65637	-0.042	0.002	0.999	0.015	0.999	0.125	0.118	0.761
36.0	0.076	0.68755	-0.043	0.002	0.999	0.016	0.999	0.111	0.200	0.811
37.0	0.071	0.71433	-0.043	0.002	0.999	0.016	0.999	0.099	0.198	0.852
38.0	0.066	0.75872	-0.043	0.002	0.998	0.017	0.998	0.087	0.123	0.907
39.0	0.061	0.78580	-0.044	0.002	0.998	0.018	0.998	0.078	0.135	0.962
40.0	0.057	0.84086	-0.044	0.002	0.999	0.019	0.999	0.068	0.206	1.019
41.0	0.054	0.88207	-0.044	0.002	0.999	0.019	0.999	0.061	0.248	1.067
42.0	0.051	0.90107	-0.044	0.002	0.999	0.019	0.999	0.056	0.178	1.123
43.0	0.048	0.93719	-0.044	0.002	0.998	0.020	0.998	0.051	0.148	1.183
44.0	0.045	1.00416	-0.045	0.002	0.999	0.020	0.999	0.045	1.222	1.245
45.0	0.043	1.01931	-0.039	0.002	0.524	0.021	0.525	0.042	1.350	1.178
46.0	0.040	1.06927	-0.040	0.002	0.524	0.021	0.525	0.038	0.198	1.233
47.0	0.038	1.11029	-0.040	0.002	0.524	0.021	0.525	0.034	0.196	1.289
48.0	0.036	1.16181	-0.040	0.002	0.524	0.021	0.525	0.031	0.226	1.346
49.0	0.035	1.14749	-0.040	0.002	0.524	0.021	0.525	0.030	0.226	1.400
50.0	0.033	1.21150	-0.040	0.002	0.524	0.022	0.525	0.027	0.264	1.459
51.0	0.032	1.28543	-0.040	0.003	0.524	0.021	0.525	0.025	0.308	1.511
52.0	0.030	1.27263	-0.040	0.003	0.524	0.021	0.525	0.024	0.226	1.568
53.0	0.029	1.35362	-0.040	0.003	0.524	0.022	0.525	0.021	0.227	1.628
54.0	0.028	1.34923	-0.040	0.003	0.524	0.022	0.525	0.021	0.225	1.685
55.0	0.027	1.44858	-0.040	0.003	0.524	0.022	0.525	0.018	0.228	1.747
56.0	0.026	1.44946	-0.040	0.003	0.524	0.022	0.524	0.018	0.228	1.804
57.0	0.025	1.50120	-0.040	0.003	0.524	0.022	0.525	0.016	0.161	1.866
58.0	0.024	1.49600	-0.040	0.003	0.524	0.023	0.525	0.016	0.093	1.927
59.0	0.023	1.55636	-0.040	0.003	0.524	0.023	0.525	0.015	0.088	1.994
60.0	0.022	1.56324	-0.040	0.003	0.524	0.024	0.525	0.014	0.163	2.055
61.0	0.022	1.57661	-0.040	0.003	0.524	0.024	0.525	0.014	0.081	2.117
62.0	0.021	1.66473	-0.040	0.003	0.524	0.025	0.525	0.013	0.058	2.182
63.0	0.020	1.69196	-0.041	0.003	0.524	0.025	0.526	0.012	0.033	2.244
64.0	0.020	1.72657	-0.041	0.003	0.524	0.025	0.535	0.011	0.026	2.310
65.0	0.019	1.68901	-0.041	0.003	0.524	0.025	0.544	0.011	0.017	2.377
66.0	0.019	1.73360	-0.041	0.003	0.524	0.026	0.554	0.011	-0.093	2.450
67.0	0.018	1.78720	-0.041	0.003	0.524	0.026	0.564	0.010	-0.218	2.523
68.0	0.018	1.76635	-0.041	0.002	0.524	0.027	0.574	0.010	-0.245	2.601
69.0	0.017	1.83605	-0.042	0.002	0.524	0.027	0.584	0.009	-0.003	2.673
70.0	0.017	1.82202	-0.042	0.002	0.525	0.027	0.593	0.009	0.197	2.737
71.0	0.016	1.81383	-0.042	0.002	0.526	0.027	0.599	0.009	0.124	2.796
72.0	0.016	1.90100	-0.042	0.002	0.528	0.028	0.604	0.008	0.123	2.861
73.0	0.016	1.89975	-0.042	0.002	0.529	0.028	0.610	0.008	0.262	2.917
74.0	0.015	1.90600	-0.042	0.002	0.531	0.028	0.616	0.008	0.271	2.972
75.0	0.015	1.91205	-0.042	0.002	0.532	0.028	0.621	0.008	0.291	3.025
76.0	0.015	1.92081	-0.042	0.002	0.533	0.028	0.627	0.008	0.283	3.076
77.0	0.015	1.93358	-0.042	0.002	0.535	0.028	0.634	0.008	-0.117	3.125
78.0	0.014	2.00807	-0.042	0.002	0.536	0.028	0.639	0.007	0.108	3.185
79.0	0.014	1.92306	-0.042	0.002	0.537	0.028	0.645	0.007	0.575	3.222
80.0	0.014	1.94584	-0.042	0.002	0.538	0.028	0.651	0.007	0.327	3.264
81.0	0.014	1.97559	-0.042	0.002	0.539	0.028	0.658	0.007	0.061	3.304
82.0	0.014	1.99732	-0.042	0.002	0.540	0.028	0.664	0.007	0.070	3.348
83.0	0.013	2.03108	-0.042	0.002	0.542	0.028	0.670	0.007	0.728	3.382
84.0	0.013	1.95815	-0.042	0.002	0.542	0.028	0.676	0.007	0.772	3.406
85.0	0.013	1.99792	-0.042	0.002	0.544	0.028	0.683	0.007	0.045	3.435
86.0	0.013	2.04902	-0.042	0.002	0.545	0.028	0.689	0.006	0.483	3.468
87.0	0.013	1.97906	-0.042	0.002	0.546	0.028	0.695	0.007	0.961	3.484
88.0	0.013	2.02701	-0.042	0.002	0.547	0.028	0.703	0.006	1.090	3.504
89.0	0.013	1.95101	-0.041	0.002	0.548	0.028	0.709	0.007	1.321	3.514
90.0	0.013	1.97012	-0.041	0.002	0.549	0.028	0.716	0.006	0.638	3.528
91.0	0.013	1.99404	-0.041	0.002	0.550	0.028	0.723	0.006	1.882	3.540
92.0	0.013	1.91387	-0.041	0.002	0.551	0.027	0.730	0.007	2.414	3.540
93.0	0.013	1.94025	-0.041	0.002	0.552	0.027	0.737	0.006	0.394	3.546
94.0	0.014	0.61876	-0.042	0.518	0.008	0.646	0.033	0.023	0.310	3.130
95.0	0.014	0.61554	-0.041	0.517	0.008	0.640	0.033	0.023	8.207	3.123
96.0	0.014	0.68596	-0.041	0.516	0.008	0.634	0.033	0.021	29.857	3.119
97.0	0.014	0.68358	-0.041	0.515	0.008	0.627	0.033	0.021	-22.725	3.106
98.0	0.014	0.68281	-0.041	0.514	0.008	0.620	0.033	0.021	-7.752	3.090
99.0	0.014	0.68367	-0.041	0.513	0.008	0.614	0.033	0.021	-4.459	3.072
100.0	0.015	0.68389	-0.041	0.512	0.008	0.608	0.033	0.021	-3.184	3.051
101.0	0.015	0.68561	-0.040	0.511	0.008	0.602	0.033	0.021	-2.500	3.028
102.0	0.015	0.68851	-0.040	0.510	0.008	0.596	0.033	0.021	-2.043	3.003
103.0	0.015	0.69292	-0.040	0.508	0.008	0.589	0.033	0.021	-1.589	2.975
104.0	0.015	0.69770	-0.040	0.507	0.008	0.584	0.033	0.021	-1.325	2.946
105.0	0.015	0.70477	-0.040	0.506	0.008	0.577	0.033	0.021	-1.032	2.914
106.0	0.015	0.71159	-0.040	0.504	0.008	0.573	0.033	0.021	-1.410	2.881
107.0	0.015	0.65384	-0.039	0.504	0.008	0.564	0.033	0.023	-1.586	2.837
108.0	0.015	0.66586	-0.039	0.504	0.008	0.554	0.033	0.023	-1.182	2.799
109.0	0.016	0.68055	-0.039	0.504	0.008	0.544	0.033	0.023	-0.766	2.757
110.0	0.016	0.66270	-0.039	0.504	0.007	0.534	0.033	0.024	-0.600	2.721
111.0	0.016	0.67580	-0.039	0.504	0.007	0.525	0.033	0.024	-0.747	2.677
112.0	0.016	0.69131	-0.038	0.504	0.007	0.515	0.033	0.023	-0.661	2.631
113.0	0.016	0.70925	-0.038	0.504	0.007	0.506	0.033	0.023	-0.477	2.584
114.0	0.017	0.65911	-0.038	0.504	0.007	0.504	0.033	0.025	-0.144	2.533
115.0	0.017	0.67128	-0.038	0.504	0.007	0.504	0.033	0.025	-0.070	2.487
116.0	0.017	0.63106	-0.038	0.504	0.007	0.504	0.032	0.027	-0.040	2.434
117.0	0.018	0.64411	-0.038	0.504	0.007	0.504	0.032	0.027	-0.013	2.386
118.0	0.018	0.60767	-0.038	0.504	0.007	0.504	0.032	0.030	0.012	2.332
119.0	0.018	0.62404	-0.037	0.504	0.007	0.504	0.032	0.030	0.031	2.282
120.0	0.019	0.59344	-0.037	0.504	0.007	0.504	0.031	0.032	0.256	2.226
121.0	0.019	0.61923	-0.038	0.504	0.007	0.504	0.032	0.031	0.266	2.185
122.0	0.020	0.58754	-0.037	0.504	0.007	0.504	0.032	0.034	0.006	2.128
123.0	0.020	0.56196	-0.037	0.504	0.007	0.504	0.031	0.036	0.026	2.071
124.0	0.021	0.54154	-0.037	0.504	0.007	0.504	0.031	0.039	0.045	2.014
125.0	0.022	0.52739	-0.037	0.504	0.007	0.504	0.031	0.041	0.063	1.956
126.0	0.022	0.51323	-0.037	0.504	0.007	0.504	0.030	0.044	0.079	1.899
127.0	0.023	0.50264	-0.037	0.504	0.007	0.504	0.030	0.046	0.093	1.842
128.0	0.024	0.49583	-0.037	0.504	0.007	0.504	0.029	0.048	0.288	1.784
129.0	0.025	0.50885	-0.037	0.504	0.007	0.504	0.030	0.049	0.234	1.739
130.0	0.026	0.46725	-0.037	0.504	0.007	0.504	0.029	0.055	0.082	1.679
131.0	0.027	0.46671	-0.036	0.504	0.007	0.504	0.029	0.057	1.237	1.622
132.0	0.031	0.30959	-0.042	0.993	0.007	0.994	0.028	0.099	1.161	1.606
133.0	0.032	0.29342	-0.041	0.994	0.007	0.994	0.027	0.109	0.113	1.546
134.0	0.033	0.30859	-0.041	0.994	0.007	0.994	0.027	0.108	0.123	1.490
135.0	0.035	0.28696	-0.041	0.993	0.007	0.994	0.026	0.121	0.092	1.431
136.0	0.036	0.28606	-0.041	0.993	0.007	0.994	0.025	0.127	0.218	1.373
137.0	0.038	0.26988	-0.041	0.993	0.006	0.994	0.026	0.141	0.185	1.326
138.0	0.040	0.25135	-0.040	0.993	0.006	0.994	0.025	0.158	0.056	1.267
139.0	0.042	0.30364	-0.040	0.993	0.006	0.994	0.023	0.138	0.098	1.209
140.0	0.044	0.27515	-0.040	0.993	0.006	0.994	0.023	0.160	0.230	1.156
141.0	0.046	0.26721	-0.040	0.992	0.006	0.994	0.023	0.174	0.261	1.113
142.0	0.049	0.27864	-0.040	0.993	0.006	0.994	0.023	0.176	0.183	1.065
143.0	0.052	0.25439	-0.040	0.992	0.006	0.994	0.022	0.203	0.213	1.016
144.0	0.055	0.23711	-0.040	0.992	0.006	0.994	0.022	0.231	0.216	0.974
145.0	0.058	0.21656	-0.039	0.992	0.006	0.994	0.021	0.269	0.176	0.928
146.0	0.062	0.21131	-0.039	0.992	0.006	0.994	0.020	0.293	0.222	0.883
147.0	0.066	0.18351	-0.039	0.992	0.005	0.994	0.020	0.360	0.243	0.844
148.0	0.070	0.17464	-0.039	0.991	0.005	0.994	0.020	0.404	0.210	0.805
149.0	0.075	0.15721	-0.039	0.992	0.005	0.994	0.019	0.480	0.197	0.765
150.0	0.081	0.14540	-0.039	0.992	0.005	0.994	0.018	0.556	0.245	0.727
151.0	0.087	0.14461	-0.039	0.991	0.005	0.994	0.019	0.601	0.259	0.696
152.0	0.094	0.12865	-0.039	0.991	0.005	0.994	0.018	0.728	0.222	0.663
153.0	0.101	0.11876	-0.038	0.991	0.005	0.994	0.017	0.852	0.213	0.630
154.0	0.109	0.11263	-0.038	0.991	0.005	0.994	0.017	0.972	0.237	0.598
155.0	0.119	0.09858	-0.038	0.990	0.005	0.993	0.017	1.204	0.228	0.572
156.0	0.129	0.09023	-0.038	0.990	0.005	0.993	0.015	1.430	0.212	0.542
157.0	0.141	0.08849	-0.037	0.990	0.004	0.994	0.015	1.589	0.248	0.516
158.0	0.153	0.08094	-0.038	0.990	0.004	0.994	0.015	1.896	0.224	0.495
159.0	0.168	0.11423	-0.037	0.990	0.004	0.993	0.013	1.469	0.220	0.468
160.0	0.184	0.09482	-0.037	0.990	0.004	0.993	0.013	1.938	0.234	0.450
161.0	0.201	0.08246	-0.036	0.990	0.004	0.993	0.012	2.443	0.230	0.429
162.0	0.221	0.07520	-0.036	0.990	0.004	0.993	0.012	2.937	0.235	0.413
163.0	0.242	0.05932	-0.035	0.989	0.004	0.993	0.011	4.079	0.229	0.397
164.0	0.264	0.05645	-0.035	0.989	0.004	0.992	0.010	4.685	0.231	0.382
165.0	0.288	0.04437	-0.035	0.989	0.003	0.992	0.009	6.490	0.235	0.370
166.0	0.311	0.03684	-0.034	0.989	0.003	0.992	0.009	8.450	0.226	0.360
167.0	0.333	0.03176	-0.034	0.989	0.003	0.992	0.008	10.485	0.229	0.351
168.0	0.351	0.02765	-0.033	0.988	0.003	0.992	0.008	12.690	0.239	0.345
169.0	0.362	0.02167	-0.033	0.988	0.003	0.991	0.007	16.687	0.116	0.342
170.0	0.361	0.01850	-0.032	0.988	0.003	0.990	0.006	19.525	0.354	0.339
171.0	0.346	0.02660	-0.032	0.987	0.003	0.990	0.005	12.991	0.272	0.341
172.0	0.311	0.01898	-0.031	0.987	0.003	0.990	0.005	16.373	0.265	0.350
173.0	0.255	0.01460	-0.030	0.986	0.002	0.990	0.004	17.467	0.264	0.368
174.0	0.179	0.01015	-0.029	0.986	0.002	0.989	0.004	17.596	0.256	0.413
175.0	0.085	0.00689	-0.029	0.986	0.002	0.988	0.003	12.276	0.246	0.594
176.0	-0.022	0.00519	-0.030	0.982	0.002	0.988	0.004	-4.289	0.238	-1.096
177.0	-0.137	0.00420	-0.032	0.978	0.003	0.988	0.005	-32.509	-0.013	0.017
178.0	-0.254	0.00758	-0.091	0.934	0.005	0.993	0.999	-33.563	-0.003	-0.108
179.0	-0.373	0.00890	-0.091	0.418	0.614	1.000	0.999	-41.855	0.248	0.005
180.0	-0.489	0.00863	-0.092	0.362	0.984	1.000	0.994	-56.622	0.249	0.063

Name = S4083 (8%)
Mach = 0; Re = 500000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180.0	-0.488	0.00810	-0.092	0.362	0.983	1.000	0.994	-60.237	0.248	0.062
-179.0	-0.604	0.00859	-0.092	0.329	0.986	1.000	0.995	-70.266	0.248	0.098
-178.0	-0.719	0.00785	-0.092	0.305	0.988	1.000	0.995	-91.614	0.248	0.122
-177.0	-0.833	0.00831	-0.092	0.283	0.990	0.998	0.995	-100.206	0.248	0.139
-176.0	-0.946	0.00897	-0.092	0.249	0.991	0.998	0.995	-105.461	0.248	0.152
-175.0	-1.058	0.00966	-0.093	0.223	0.993	0.997	0.995	-109.481	0.248	0.162
-174.0	-1.155	0.01060	-0.093	0.187	0.993	0.996	0.996	-109.030	0.248	0.170
-173.0	-1.233	0.01395	-0.093	0.001	0.993	0.993	0.996	-88.420	0.248	0.175
-172.0	-1.285	0.01547	-0.093	0.001	0.994	0.990	0.996	-83.083	1.187	0.177
-171.0	-1.305	0.00818	-0.026	0.001	0.994	0.002	0.996	-159.458	11.971	0.230
-170.0	-1.291	0.01139	-0.026	0.001	0.994	0.002	0.998	-113.358	0.271	0.230
-169.0	-1.244	0.01602	-0.027	0.001	0.995	0.002	0.998	-77.637	0.302	0.228
-168.0	-1.170	0.01774	-0.033	0.001	0.995	0.005	0.998	-65.969	0.313	0.222
-167.0	-1.079	0.02329	-0.037	0.001	0.995	0.010	0.998	-46.308	0.264	0.215
-166.0	-0.978	0.02874	-0.035	0.001	0.996	0.007	0.998	-34.021	0.235	0.214
-165.0	-0.876	0.03350	-0.034	0.001	0.996	0.006	0.999	-26.149	0.246	0.211
-164.0	-0.778	0.04214	-0.035	0.001	0.996	0.006	0.999	-18.457	0.255	0.206
-163.0	-0.687	0.04781	-0.035	0.001	0.996	0.007	0.999	-14.372	0.251	0.198
-162.0	-0.605	0.05689	-0.035	0.001	0.997	0.006	0.999	-10.641	0.243	0.193
-161.0	-0.533	0.06495	-0.034	0.001	0.997	0.006	0.999	-8.206	0.258	0.185
-160.0	-0.470	0.07922	-0.036	0.001	0.998	0.007	0.999	-5.929	0.268	0.174
-159.0	-0.415	0.08446	-0.037	0.001	0.998	0.008	0.999	-4.909	0.271	0.162
-158.0	-0.367	0.09825	-0.038	0.001	0.998	0.009	0.998	-3.735	0.280	0.147
-157.0	-0.326	0.10868	-0.039	0.001	0.999	0.011	0.999	-2.998	0.263	0.130
-156.0	-0.290	0.11935	-0.039	0.002	0.998	0.011	0.998	-2.432	0.261	0.116
-155.0	-0.260	0.13621	-0.040	0.001	0.998	0.012	0.998	-1.905	0.279	0.096
-154.0	-0.233	0.15568	-0.040	0.001	0.998	0.013	0.998	-1.496	0.256	0.076
-153.0	-0.210	0.16160	-0.040	0.002	0.999	0.012	0.999	-1.298	0.252	0.059
-152.0	-0.189	0.17109	-0.041	0.002	0.999	0.013	0.999	-1.108	0.282	0.036
-151.0	-0.172	0.18921	-0.041	0.002	0.999	0.014	0.999	-0.908	0.259	0.009
-150.0	-0.156	0.20456	-0.041	0.002	0.999	0.013	0.999	-0.764	0.253	-0.011
-149.0	-0.143	0.21865	-0.041	0.002	0.999	0.014	0.999	-0.653	0.296	-0.041
-148.0	-0.131	0.23928	-0.042	0.002	0.999	0.015	0.999	-0.546	0.307	-0.072
-147.0	-0.120	0.25366	-0.043	0.002	0.999	0.016	0.999	-0.473	0.295	-0.106
-146.0	-0.111	0.27950	-0.043	0.002	0.999	0.017	0.999	-0.396	0.298	-0.138
-145.0	-0.102	0.29688	-0.044	0.002	0.999	0.018	0.999	-0.344	0.322	-0.177
-144.0	-0.095	0.31035	-0.044	0.002	0.999	0.019	0.999	-0.305	0.285	-0.216
-143.0	-0.088	0.33554	-0.044	0.002	0.999	0.019	0.999	-0.262	0.287	-0.252
-142.0	-0.082	0.35725	-0.045	0.002	0.998	0.020	0.998	-0.229	0.315	-0.295
-141.0	-0.076	0.35672	-0.045	0.002	0.998	0.021	0.998	-0.214	0.307	-0.337
-140.0	-0.071	0.37706	-0.045	0.002	0.999	0.021	0.999	-0.190	0.268	-0.382
-139.0	-0.067	0.37779	-0.045	0.002	0.999	0.021	0.999	-0.177	0.268	-0.422
-138.0	-0.063	0.44149	-0.045	0.002	0.999	0.021	0.999	-0.143	0.303	-0.470
-137.0	-0.059	0.43473	-0.045	0.002	0.998	0.022	0.998	-0.136	0.309	-0.516
-136.0	-0.056	0.46156	-0.046	0.002	0.999	0.022	0.999	-0.121	-0.189	-0.567
-135.0	-0.048	0.58805	-0.040	0.002	0.524	0.023	0.525	-0.081	-0.249	-0.595
-134.0	-0.045	0.61238	-0.040	0.002	0.524	0.023	0.525	-0.074	0.294	-0.642
-133.0	-0.043	0.65579	-0.041	0.002	0.524	0.024	0.525	-0.066	0.322	-0.695
-132.0	-0.041	0.67308	-0.041	0.002	0.524	0.024	0.525	-0.061	0.298	-0.747
-131.0	-0.039	0.69625	-0.041	0.002	0.524	0.024	0.525	-0.056	0.300	-0.799
-130.0	-0.037	0.72526	-0.041	0.002	0.524	0.025	0.525	-0.051	0.205	-0.853
-129.0	-0.035	0.74961	-0.041	0.003	0.524	0.024	0.525	-0.047	0.200	-0.898
-128.0	-0.034	0.78245	-0.041	0.003	0.524	0.024	0.525	-0.043	0.307	-0.952
-127.0	-0.033	0.82235	-0.041	0.003	0.524	0.025	0.525	-0.040	0.268	-1.007
-126.0	-0.031	0.81746	-0.041	0.003	0.524	0.025	0.525	-0.038	0.266	-1.059
