Name = YS-930
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
99.0	0.006	0.91092	-0.024	0.545	0.005	0.635	0.028	0.006	-12.506	4.518
100.0	0.006	0.92379	-0.024	0.544	0.005	0.629	0.029	0.006	-10.529	4.411
101.0	0.006	0.94106	-0.023	0.543	0.005	0.623	0.029	0.006	-9.946	4.293
102.0	0.006	0.91497	-0.023	0.541	0.005	0.616	0.029	0.006	-8.432	4.171
103.0	0.006	0.93803	-0.022	0.540	0.005	0.610	0.029	0.006	-7.210	4.056
104.0	0.006	0.91992	-0.022	0.539	0.005	0.603	0.028	0.006	-6.346	3.938
105.0	0.006	0.90615	-0.021	0.538	0.005	0.598	0.028	0.007	-5.268	3.822
106.0	0.006	0.93725	-0.021	0.536	0.005	0.591	0.028	0.006	-4.533	3.713
107.0	0.006	0.92842	-0.020	0.535	0.005	0.585	0.028	0.007	-3.712	3.602
108.0	0.006	0.91569	-0.020	0.534	0.005	0.579	0.028	0.007	-3.135	3.502
109.0	0.006	0.91234	-0.020	0.532	0.005	0.574	0.028	0.007	-2.928	3.397
110.0	0.006	0.91383	-0.019	0.531	0.005	0.568	0.028	0.007	-2.475	3.294
111.0	0.007	0.92068	-0.019	0.530	0.005	0.563	0.028	0.007	-2.172	3.194
112.0	0.007	0.88933	-0.019	0.529	0.005	0.558	0.027	0.007	-1.821	3.094
113.0	0.007	0.90130	-0.019	0.527	0.005	0.554	0.027	0.008	-1.211	3.000
114.0	0.007	0.90121	-0.018	0.526	0.005	0.549	0.027	0.008	-1.045	2.918
115.0	0.007	0.88176	-0.018	0.524	0.005	0.545	0.027	0.008	-1.044	2.826
116.0	0.007	0.86933	-0.018	0.523	0.005	0.541	0.026	0.008	-0.815	2.738
117.0	0.007	0.87838	-0.018	0.521	0.005	0.538	0.026	0.008	-0.410	2.653
118.0	0.008	0.89747	-0.018	0.520	0.005	0.534	0.026	0.008	-0.269	2.582
119.0	0.008	0.86008	-0.018	0.519	0.005	0.529	0.026	0.009	-0.332	2.502
120.0	0.008	0.83067	-0.018	0.519	0.005	0.525	0.025	0.010	-0.129	2.425
121.0	0.008	0.84787	-0.017	0.519	0.005	0.521	0.025	0.010	0.128	2.354
122.0	0.009	0.82375	-0.017	0.519	0.005	0.520	0.025	0.010	0.214	2.289
123.0	0.009	0.79676	-0.017	0.519	0.005	0.520	0.025	0.011	0.216	2.221
124.0	0.009	0.77568	-0.017	0.519	0.005	0.520	0.024	0.012	0.282	2.155
125.0	0.009	0.75596	-0.017	0.519	0.005	0.520	0.024	0.013	0.421	2.091
126.0	0.010	0.73871	-0.018	0.519	0.004	0.520	0.024	0.013	0.465	2.034
127.0	0.010	0.71852	-0.018	0.519	0.004	0.520	0.024	0.014	0.429	1.973
128.0	0.011	0.68674	-0.018	0.519	0.004	0.520	0.023	0.016	0.529	1.914
129.0	0.011	0.65537	-0.018	0.519	0.004	0.520	0.023	0.017	0.551	1.861
130.0	0.012	0.63712	-0.018	0.519	0.004	0.520	0.023	0.018	0.507	1.804
131.0	0.012	0.62520	-0.018	0.519	0.004	0.520	0.023	0.019	0.577	1.749
132.0	0.013	0.60653	-0.018	0.519	0.004	0.519	0.023	0.021	1.386	1.699
133.0	0.015	0.45909	-0.021	0.984	0.004	0.992	0.022	0.032	1.315	1.685
134.0	0.015	0.44527	-0.021	0.983	0.004	0.992	0.022	0.035	0.518	1.631
135.0	0.016	0.43414	-0.021	0.983	0.004	0.991	0.021	0.037	0.516	1.575
136.0	0.017	0.40458	-0.022	0.982	0.004	0.991	0.021	0.042	0.555	1.522
137.0	0.018	0.38999	-0.022	0.982	0.004	0.990	0.020	0.046	0.504	1.472
138.0	0.019	0.37614	-0.022	0.981	0.004	0.990	0.020	0.051	0.457	1.415
139.0	0.020	0.35442	-0.022	0.981	0.004	0.989	0.019	0.057	0.445	1.362
140.0	0.021	0.38981	-0.023	0.981	0.004	0.989	0.018	0.055	0.472	1.307
141.0	0.023	0.36643	-0.023	0.980	0.003	0.988	0.018	0.062	0.458	1.260
142.0	0.024	0.33727	-0.023	0.980	0.003	0.988	0.017	0.072	0.430	1.206
143.0	0.026	0.31692	-0.024	0.979	0.003	0.988	0.017	0.082	0.462	1.158
144.0	0.028	0.30528	-0.024	0.979	0.003	0.987	0.017	0.091	0.432	1.112
145.0	0.030	0.29128	-0.024	0.978	0.003	0.987	0.016	0.103	0.391	1.062
146.0	0.032	0.26307	-0.025	0.978	0.003	0.986	0.016	0.123	0.403	1.014
147.0	0.035	0.25308	-0.025	0.978	0.003	0.986	0.015	0.138	0.364	0.970
148.0	0.038	0.22338	-0.025	0.977	0.003	0.985	0.015	0.169	0.354	0.920
149.0	0.041	0.21201	-0.026	0.977	0.003	0.985	0.014	0.193	0.360	0.877
150.0	0.045	0.19794	-0.026	0.976	0.003	0.984	0.014	0.226	0.349	0.833
151.0	0.049	0.18585	-0.026	0.976	0.003	0.984	0.014	0.263	0.319	0.793
152.0	0.054	0.16902	-0.027	0.975	0.003	0.983	0.013	0.317	0.303	0.748
153.0	0.059	0.19431	-0.027	0.975	0.002	0.983	0.012	0.303	0.316	0.708
154.0	0.065	0.17924	-0.027	0.974	0.002	0.982	0.012	0.363	0.295	0.671
155.0	0.072	0.15694	-0.028	0.974	0.002	0.982	0.011	0.460	0.269	0.632
156.0	0.080	0.14356	-0.028	0.973	0.002	0.981	0.010	0.561	0.275	0.594
157.0	0.090	0.12951	-0.028	0.973	0.002	0.980	0.010	0.695	0.273	0.562
158.0	0.101	0.11656	-0.028	0.972	0.002	0.980	0.009	0.868	0.264	0.529
159.0	0.114	0.10010	-0.028	0.972	0.002	0.979	0.009	1.140	0.268	0.499
160.0	0.129	0.09099	-0.029	0.971	0.002	0.979	0.008	1.421	0.252	0.472
161.0	0.147	0.11461	-0.028	0.970	0.002	0.978	0.007	1.283	0.246	0.443
162.0	0.168	0.09608	-0.029	0.968	0.002	0.978	0.007	1.748	0.258	0.420
163.0	0.192	0.08310	-0.029	0.967	0.001	0.977	0.006	2.315	0.245	0.400
164.0	0.221	0.06703	-0.028	0.966	0.001	0.976	0.005	3.294	0.241	0.378
165.0	0.253	0.05449	-0.028	0.964	0.001	0.975	0.005	4.649	0.247	0.361
166.0	0.290	0.04607	-0.028	0.963	0.001	0.974	0.004	6.289	0.250	0.347
167.0	0.330	0.03768	-0.028	0.806	0.001	0.995	0.004	8.765	0.248	0.336
168.0	0.369	0.04339	-0.028	0.785	0.001	0.995	0.003	8.516	0.242	0.326
169.0	0.404	0.03278	-0.028	0.775	0.001	0.994	0.003	12.314	0.238	0.319
170.0	0.426	0.02490	-0.027	0.767	0.001	0.994	0.003	17.094	0.205	0.314
171.0	0.427	0.01895	-0.027	0.759	0.001	0.993	0.002	22.523	0.305	0.312
172.0	0.400	0.01356	-0.026	0.753	0.001	0.993	0.002	29.456	0.260	0.315
173.0	0.342	0.01000	-0.026	0.748	0.001	0.992	0.002	34.153	0.231	0.325
174.0	0.257	0.00702	-0.029	0.745	0.001	0.991	0.002	36.528	-0.127	0.362
175.0	0.153	0.01122	-0.097	0.742	0.003	0.990	0.997	13.607	-0.070	0.885
176.0	0.039	0.00952	-0.098	0.739	0.151	0.988	0.997	4.075	0.238	2.784
177.0	-0.078	0.00864	-0.100	0.737	0.157	0.986	0.997	-9.049	0.239	-1.024
178.0	-0.196	0.00837	-0.101	0.734	0.166	0.984	0.997	-23.373	0.239	-0.266
179.0	-0.313	0.00809	-0.102	0.732	0.183	0.982	0.998	-38.728	0.240	-0.076
180.0	-0.430	0.00691	-0.103	0.729	0.895	0.979	0.992	-62.256	0.240	0.010

Name = YS-930
Mach = 0; Re = 400000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180.0	-0.432	0.00505	-0.104	0.729	0.894	0.983	0.993	-85.436	0.242	0.010
-179.0	-0.548	0.00639	-0.104	0.726	0.953	0.980	0.981	-85.783	0.241	0.059
-178.0	-0.661	0.00658	-0.106	0.723	0.961	0.977	0.981	-100.503	0.238	0.090
-177.0	-0.770	0.01229	-0.107	0.002	0.965	0.981	0.983	-62.642	0.610	0.111
-176.0	-0.866	0.00358	-0.032	0.001	0.969	0.002	0.984	-242.218	0.716	0.213
-175.0	-0.934	0.00578	-0.030	0.001	0.971	0.002	0.986	-161.588	0.263	0.218
-174.0	-0.962	0.00930	-0.031	0.000	0.972	0.002	0.987	-103.398	0.133	0.218
-173.0	-0.945	0.01342	-0.032	0.000	0.974	0.002	0.988	-70.382	0.291	0.217
-172.0	-0.888	0.01871	-0.034	0.001	0.975	0.002	0.989	-47.452	0.275	0.212
-171.0	-0.803	0.02522	-0.035	0.001	0.977	0.003	0.990	-31.849	0.267	0.206
-170.0	-0.706	0.02092	-0.037	0.001	0.978	0.003	0.991	-33.731	0.266	0.198
-169.0	-0.608	0.02618	-0.038	0.001	0.979	0.004	0.992	-23.209	0.264	0.187
-168.0	-0.517	0.03230	-0.039	0.001	0.980	0.004	0.993	-16.008	0.270	0.174
-167.0	-0.438	0.04110	-0.042	0.001	0.981	0.005	0.994	-10.647	0.270	0.155
-166.0	-0.370	0.04783	-0.042	0.001	0.982	0.006	0.994	-7.735	0.264	0.135
-165.0	-0.313	0.05832	-0.043	0.001	0.984	0.006	0.995	-5.373	0.271	0.111
-164.0	-0.266	0.05528	-0.045	0.001	0.985	0.007	0.996	-4.821	0.275	0.082
-163.0	-0.228	0.06211	-0.046	0.001	0.986	0.007	0.997	-3.667	0.284	0.050
-162.0	-0.196	0.07155	-0.047	0.001	0.987	0.008	0.997	-2.736	0.286	0.010
-161.0	-0.169	0.08301	-0.048	0.002	0.988	0.009	0.997	-2.039	0.290	-0.032
-160.0	-0.147	0.09667	-0.049	0.002	0.988	0.010	0.998	-1.522	0.296	-0.083
-159.0	-0.129	0.10379	-0.050	0.002	0.989	0.010	0.998	-1.240	0.292	-0.135
-158.0	-0.113	0.11694	-0.050	0.002	0.990	0.011	0.999	-0.968	0.319	-0.195
-157.0	-0.100	0.11527	-0.052	0.002	0.991	0.012	0.999	-0.869	0.322	-0.264
-156.0	-0.089	0.12320	-0.052	0.002	0.993	0.012	0.999	-0.722	0.301	-0.336
-155.0	-0.079	0.13336	-0.053	0.002	0.994	0.013	0.999	-0.596	0.314	-0.411
-154.0	-0.071	0.14382	-0.053	0.002	0.999	0.014	0.999	-0.496	0.347	-0.497
-153.0	-0.064	0.15703	-0.054	0.002	0.999	0.014	0.999	-0.409	0.336	-0.591
-152.0	-0.058	0.17621	-0.054	0.002	0.999	0.015	0.999	-0.330	0.296	-0.686
-151.0	-0.053	0.18537	-0.055	0.002	1.000	0.015	1.000	-0.285	0.323	-0.784
-150.0	-0.048	0.20540	-0.055	0.002	1.000	0.016	1.000	-0.234	0.328	-0.895
-149.0	-0.044	0.21637	-0.055	0.003	0.999	0.016	1.000	-0.204	0.330	-1.005
-148.0	-0.040	0.23475	-0.056	0.003	0.999	0.017	1.000	-0.172	0.350	-1.129
-147.0	-0.037	0.25442	-0.056	0.003	1.000	0.017	1.000	-0.146	0.352	-1.253
-146.0	-0.034	0.27578	-0.056	0.003	1.000	0.018	1.000	-0.125	0.355	-1.389
-145.0	-0.032	0.25803	-0.056	0.003	1.000	0.018	1.000	-0.123	0.404	-1.524
-144.0	-0.030	0.27469	-0.057	0.003	1.000	0.019	1.000	-0.108	0.407	-1.680
-143.0	-0.028	0.29034	-0.057	0.003	1.000	0.020	1.000	-0.095	0.374	-1.826
-142.0	-0.026	0.30712	-0.058	0.003	1.000	0.020	1.000	-0.084	0.340	-1.988
-141.0	-0.024	0.31656	-0.057	0.003	1.000	0.021	1.000	-0.076	0.293	-2.139
-140.0	-0.023	0.33474	-0.058	0.003	1.000	0.021	1.000	-0.067	0.280	-2.306
-139.0	-0.021	0.35746	-0.058	0.003	1.000	0.022	1.000	-0.059	0.221	-2.464
-138.0	-0.020	0.36459	-0.058	0.003	1.000	0.022	1.000	-0.055	0.318	-2.633
-137.0	-0.019	0.38476	-0.058	0.003	1.000	0.023	1.000	-0.049	0.208	-2.811
-136.0	-0.018	0.39650	-0.058	0.003	1.000	0.023	1.000	-0.045	-0.015	-2.975
-135.0	-0.017	0.40124	-0.057	0.004	1.000	0.023	1.000	-0.042	-1.951	-3.135
-134.0	-0.015	0.54936	-0.050	0.004	0.524	0.024	0.524	-0.026	-2.060	-3.209
-133.0	-0.014	0.56599	-0.050	0.004	0.524	0.024	0.524	-0.024	-0.114	-3.376
-132.0	-0.013	0.58192	-0.050	0.004	0.524	0.024	0.524	-0.023	-0.179	-3.531
-131.0	-0.013	0.61412	-0.050	0.004	0.524	0.024	0.524	-0.020	-0.182	-3.696
-130.0	-0.012	0.61516	-0.049	0.004	0.524	0.025	0.524	-0.019	-0.395	-3.854
-129.0	-0.011	0.64124	-0.049	0.004	0.524	0.025	0.524	-0.018	-0.488	-4.004
-128.0	-0.011	0.65024	-0.048	0.004	0.524	0.025	0.524	-0.017	-0.342	-4.157
-127.0	-0.011	0.68462	-0.048	0.004	0.524	0.025	0.524	-0.015	-0.263	-4.321
-126.0	-0.010	0.69799	-0.048	0.004	0.524	0.026	0.524	-0.015	-0.541	-4.481
-125.0	-0.010	0.72261	-0.048	0.004	0.524	0.026	0.524	-0.014	-0.751	-4.624
-124.0	-0.009	0.71677	-0.047	0.004	0.524	0.027	0.524	-0.013	-0.625	-4.770
-123.0	-0.009	0.74240	-0.047	0.004	0.524	0.027	0.527	-0.012	-0.839	-4.919
-122.0	-0.009	0.74479	-0.047	0.004	0.524	0.027	0.531	-0.012	-1.016	-5.044
-121.0	-0.009	0.74842	-0.046	0.004	0.524	0.027	0.537	-0.011	-0.768	-5.178
-120.0	-0.008	0.78668	-0.046	0.004	0.524	0.028	0.543	-0.011	-1.078	-5.315
-119.0	-0.008	0.76800	-0.046	0.004	0.525	0.028	0.548	-0.010	-1.725	-5.428
-118.0	-0.008	0.78033	-0.045	0.004	0.527	0.028	0.552	-0.010	-1.785	-5.526
-117.0	-0.008	0.80108	-0.045	0.004	0.529	0.029	0.557	-0.010	-1.834	-5.633
-116.0	-0.007	0.79220	-0.044	0.004	0.530	0.029	0.562	-0.009	-2.063	-5.724
-115.0	-0.007	0.82088	-0.044	0.004	0.532	0.029	0.567	-0.009	-2.291	-5.816
-114.0	-0.007	0.81900	-0.044	0.004	0.533	0.029	0.572	-0.009	-2.897	-5.891
-113.0	-0.007	0.84335	-0.043	0.005	0.534	0.029	0.578	-0.008	-3.195	-5.951
-112.0	-0.007	0.84668	-0.042	0.005	0.536	0.030	0.583	-0.008	-3.307	-6.010
-111.0	-0.007	0.85337	-0.042	0.005	0.537	0.030	0.590	-0.008	-3.642	-6.060
-110.0	-0.007	0.86206	-0.041	0.005	0.538	0.030	0.596	-0.008	-4.255	-6.102
-109.0	-0.006	0.83342	-0.041	0.005	0.539	0.030	0.602	-0.008	-4.688	-6.127
-108.0	-0.006	0.84927	-0.040	0.005	0.540	0.030	0.609	-0.007	-5.404	-6.152
-107.0	-0.006	0.84514	-0.040	0.005	0.542	0.030	0.615	-0.007	-5.948	-6.151
-106.0	-0.006	0.86653	-0.039	0.005	0.543	0.030	0.622	-0.007	-6.249	-6.158
-105.0	-0.006	0.84678	-0.039	0.005	0.544	0.030	0.628	-0.007	-7.223	-6.148
-104.0	-0.006	0.83085	-0.038	0.005	0.545	0.030	0.635	-0.007	-7.661	-6.130
-103.0	-0.006	0.85928	-0.038	0.005	0.546	0.030	0.641	-0.007	-8.498	-6.111
-102.0	-0.006	0.84636	-0.037	0.005	0.547	0.030	0.648	-0.007	-9.874	-6.077
-101.0	-0.006	0.83653	-0.036	0.005	0.548	0.030	0.655	-0.007	-11.047	-6.034
-100.0	-0.006	0.82944	-0.036	0.005	0.549	0.030	0.661	-0.007	-12.470	-5.984
-99.0	-0.006	0.82418	-0.035	0.005	0.550	0.030	0.668	-0.007	-14.244	-5.927
-98.0	-0.006	0.82130	-0.035	0.005	0.551	0.030	0.674	-0.007	-16.358	-5.863
-97.0	-0.006	0.82100	-0.034	0.005	0.553	0.030	0.680	-0.007	-20.486	-5.793
-96.0	-0.006	0.79443	-0.033	0.005	0.554	0.030	0.687	-0.007	-24.730	-5.701
-95.0	-0.006	0.79749	-0.033	0.005	0.555	0.030	0.693	-0.007	-28.907	-5.619
-94.0	-0.006	0.80304	-0.032	0.005	0.556	0.030	0.699	-0.007	-38.872	-5.531
-93.0	-0.006	0.81132	-0.031	0.005	0.557	0.030	0.705	-0.007	-60.114	-5.439
-92.0	-0.006	0.77667	-0.031	0.005	0.559	0.030	0.711	-0.007	-116.535	-5.335
-91.0	-0.006	0.78897	-0.030	0.005	0.560	0.030	0.717	-0.007	2871.991	-5.234
-90.0	-0.006	0.75905	-0.030	0.005	0.561	0.030	0.724	-0.007	109.639	-5.123
-89.0	-0.006	0.77572	-0.029	0.005	0.562	0.030	0.730	-0.007	56.386	-5.016
-88.0	-0.006	0.75028	-0.029	0.005	0.563	0.029	0.736	-0.007	37.651	-4.900
-87.0	-0.006	0.72800	-0.028	0.005	0.564	0.029	0.742	-0.008	27.801	-4.781
-86.0	-0.006	0.70882	-0.027	0.005	0.565	0.029	0.748	-0.008	-1.293	-4.661
-85.0	-0.005	1.64919	-0.027	0.551	0.005	0.675	0.031	-0.003	-1.324	-5.369
-84.0	-0.005	1.64176	-0.026	0.549	0.005	0.669	0.031	-0.003	23.506	-5.221
-83.0	-0.005	1.63619	-0.026	0.548	0.005	0.662	0.031	-0.003	19.262	-5.073
-82.0	-0.005	1.63243	-0.025	0.547	0.005	0.656	0.031	-0.003	16.087	-4.925
-81.0	-0.005	1.63051	-0.025	0.545	0.005	0.650	0.031	-0.003	13.220	-4.778
-80.0	-0.005	1.61241	-0.024	0.544	0.005	0.643	0.032	-0.003	11.367	-4.638
-79.0	-0.005	1.61327	-0.024	0.543	0.005	0.637	0.032	-0.003	10.166	-4.493
-78.0	-0.005	1.61634	-0.023	0.541	0.005	0.630	0.032	-0.003	9.114	-4.349
-77.0	-0.005	1.57923	-0.023	0.540	0.005	0.623	0.031	-0.003	7.967	-4.203
-76.0	-0.005	1.58605	-0.022	0.539	0.005	0.617	0.031	-0.003	6.722	-4.064
-75.0	-0.005	1.59608	-0.022	0.538	0.005	0.610	0.031	-0.003	6.078	-3.928
-74.0	-0.005	1.56482	-0.021	0.536	0.005	0.604	0.031	-0.003	5.541	-3.790
-73.0	-0.005	1.53771	-0.021	0.535	0.005	0.597	0.031	-0.003	4.539	-3.655
-72.0	-0.005	1.53142	-0.021	0.534	0.005	0.590	0.031	-0.004	3.936	-3.533
-71.0	-0.006	1.50840	-0.020	0.532	0.005	0.585	0.031	-0.004	3.573	-3.406
-70.0	-0.006	1.52690	-0.020	0.531	0.005	0.578	0.031	-0.004	3.120	-3.287
-69.0	-0.006	1.51067	-0.020	0.530	0.005	0.572	0.031	-0.004	2.940	-3.167
-68.0	-0.006	1.45881	-0.019	0.529	0.005	0.566	0.030	-0.004	2.548	-3.046
-67.0	-0.006	1.44764	-0.019	0.527	0.005	0.561	0.030	-0.004	1.903	-2.935
-66.0	-0.006	1.44983	-0.019	0.526	0.005	0.555	0.030	-0.004	1.713	-2.834
-65.0	-0.006	1.40868	-0.019	0.524	0.005	0.550	0.030	-0.004	1.610	-2.726
-64.0	-0.006	1.40739	-0.018	0.523	0.005	0.546	0.030	-0.005	1.368	-2.626
-63.0	-0.007	1.37452	-0.018	0.521	0.005	0.541	0.029	-0.005	1.078	-2.526
-62.0	-0.007	1.35041	-0.018	0.520	0.005	0.537	0.029	-0.005	0.919	-2.437
-61.0	-0.007	1.32498	-0.018	0.519	0.005	0.531	0.029	-0.005	0.909	-2.342
-60.0	-0.007	1.30587	-0.018	0.519	0.005	0.526	0.029	-0.005	0.745	-2.251
-59.0	-0.007	1.28936	-0.018	0.519	0.005	0.521	0.028	-0.006	0.507	-2.164
-58.0	-0.008	1.24644	-0.018	0.519	0.005	0.520	0.028	-0.006	0.336	-2.086
-57.0	-0.008	1.23696	-0.018	0.519	0.005	0.520	0.028	-0.006	0.322	-2.008
-56.0	-0.008	1.20739	-0.018	0.519	0.005	0.520	0.027	-0.007	0.291	-1.930
-55.0	-0.008	1.18197	-0.018	0.519	0.005	0.520	0.026	-0.007	0.134	-1.854
-54.0	-0.009	1.14441	-0.018	0.519	0.004	0.520	0.026	-0.008	0.038	-1.786
-53.0	-0.009	1.10700	-0.018	0.519	0.004	0.520	0.026	-0.008	-0.006	-1.718
-52.0	-0.009	1.08819	-0.018	0.519	0.004	0.520	0.026	-0.009	-0.111	-1.653
-51.0	-0.010	1.05282	-0.018	0.519	0.004	0.520	0.026	-0.009	-0.135	-1.593
-50.0	-0.010	1.04173	-0.018	0.519	0.004	0.520	0.025	-0.010	-0.089	-1.531
-49.0	-0.011	1.00332	-0.019	0.519	0.004	0.520	0.025	-0.011	-0.131	-1.468
-48.0	-0.011	0.97762	-0.019	0.519	0.004	0.519	0.025	-0.012	-2.603	-1.411
-47.0	-0.012	0.92455	-0.021	0.984	0.004	0.992	0.024	-0.013	-2.417	-1.569
-46.0	-0.012	0.91462	-0.022	0.983	0.004	0.992	0.024	-0.014	-0.135	-1.503
-45.0	-0.013	0.87365	-0.022	0.983	0.004	0.992	0.024	-0.015	-0.131	-1.433
-44.0	-0.014	0.84701	-0.022	0.982	0.004	0.991	0.024	-0.016	-0.173	-1.369
-43.0	-0.015	0.81702	-0.023	0.982	0.004	0.991	0.023	-0.018	-0.091	-1.306
-42.0	-0.015	0.77455	-0.023	0.981	0.004	0.990	0.023	-0.020	-0.059	-1.236
-41.0	-0.016	0.75217	-0.023	0.981	0.004	0.990	0.022	-0.022	-0.044	-1.171
-40.0	-0.017	0.72468	-0.023	0.981	0.004	0.989	0.021	-0.024	-0.029	-1.103
-39.0	-0.018	0.68668	-0.024	0.980	0.003	0.989	0.021	-0.027	0.007	-1.040
-38.0	-0.020	0.65566	-0.024	0.980	0.003	0.988	0.020	-0.030	0.039	-0.971
-37.0	-0.021	0.63759	-0.024	0.979	0.003	0.988	0.020	-0.033	0.006	-0.908
-36.0	-0.022	0.60847	-0.025	0.979	0.003	0.987	0.019	-0.037	0.042	-0.847
-35.0	-0.024	0.60076	-0.025	0.978	0.003	0.987	0.018	-0.040	0.073	-0.783
-34.0	-0.026	0.56172	-0.025	0.978	0.003	0.987	0.018	-0.046	0.062	-0.722
-33.0	-0.028	0.52722	-0.026	0.978	0.003	0.986	0.017	-0.053	0.094	-0.665
-32.0	-0.030	0.49969	-0.026	0.977	0.003	0.986	0.017	-0.061	0.109	-0.604
-31.0	-0.033	0.46372	-0.026	0.977	0.003	0.985	0.016	-0.071	0.103	-0.549
-30.0	-0.036	0.44413	-0.027	0.976	0.003	0.984	0.016	-0.081	0.108	-0.494
-29.0	-0.039	0.41692	-0.027	0.976	0.003	0.984	0.016	-0.094	0.143	-0.443
-28.0	-0.043	0.39163	-0.028	0.975	0.003	0.984	0.015	-0.110	0.164	-0.389
-27.0	-0.048	0.36605	-0.028	0.975	0.002	0.983	0.015	-0.130	0.168	-0.339
-26.0	-0.052	0.33839	-0.028	0.974	0.002	0.983	0.014	-0.155	0.202	-0.290
-25.0	-0.058	0.31150	-0.028	0.974	0.002	0.982	0.013	-0.187	0.232	-0.239
-24.0	-0.065	0.31040	-0.029	0.973	0.002	0.981	0.012	-0.209	0.225	-0.190
-23.0	-0.073	0.28171	-0.029	0.973	0.002	0.981	0.011	-0.257	0.220	-0.148
-22.0	-0.081	0.26166	-0.029	0.972	0.002	0.980	0.011	-0.311	0.227	-0.107
-21.0	-0.092	0.23851	-0.029	0.972	0.002	0.980	0.010	-0.385	0.228	-0.069
-20.0	-0.104	0.21629	-0.030	0.971	0.002	0.979	0.010	-0.481	0.246	-0.034
-19.0	-0.118	0.19647	-0.029	0.970	0.002	0.978	0.008	-0.603	0.249	0.002
-18.0	-0.135	0.17754	-0.030	0.968	0.002	0.978	0.008	-0.762	0.238	0.031
-17.0	-0.155	0.16160	-0.030	0.967	0.001	0.977	0.008	-0.959	0.255	0.057
-16.0	-0.178	0.15881	-0.029	0.966	0.001	0.976	0.006	-1.119	0.260	0.085
-15.0	-0.204	0.14062	-0.029	0.964	0.001	0.975	0.006	-1.451	0.257	0.106
-14.0	-0.233	0.12167	-0.029	0.963	0.001	0.974	0.005	-1.917	0.253	0.126
-13.0	-0.265	0.10747	-0.029	0.806	0.001	0.996	0.005	-2.464	0.249	0.140
-12.0	-0.296	0.09463	-0.029	0.785	0.001	0.996	0.004	-3.130	0.258	0.152
-11.0	-0.324	0.08332	-0.029	0.775	0.001	0.995	0.004	-3.884	0.269	0.161
-10.0	-0.341	0.07683	-0.028	0.767	0.001	0.995	0.003	-4.441	0.323	0.168
-9.0	-0.342	0.06582	-0.027	0.759	0.001	0.994	0.002	-5.197	0.181	0.170
-8.0	-0.320	0.05630	-0.027	0.753	0.001	0.994	0.002	-5.689	0.234	0.167
-7.0	-0.274	0.04867	-0.026	0.748	0.001	0.993	0.002	-5.626	0.276	0.154
-6.0	-0.206	0.04235	-0.030	0.745	0.001	0.993	0.003	-4.858	0.835	0.106
-5.0	-0.153	0.01053	-0.097	0.742	0.003	0.992	0.997	-14.527	0.662	-0.384
-4.0	-0.039	0.00871	-0.098	0.739	0.151	0.991	0.997	-4.464	0.262	-2.280
-3.0	0.078	0.00841	-0.100	0.737	0.157	0.989	0.998	9.314	0.261	1.522
-2.0	0.196	0.00818	-0.101	0.734	0.166	0.988	0.998	23.979	0.261	0.765
-1.0	0.314	0.00743	-0.102	0.732	0.183	0.986	0.998	42.320	0.261	0.576
-0.0	0.432	0.00505	-0.104	0.729	0.894	0.983	0.993	85.436	0.259	0.490
1.0	0.548	0.00639	-0.104	0.726	0.953	0.980	0.981	85.761	0.259	0.441
2.0	0.661	0.00659	-0.106	0.723	0.961	0.977	0.981	100.317	0.262	0.410
3.0	0.769	0.01229	-0.107	0.002	0.965	0.981	0.983	62.608	-1.868	0.389
4.0	0.696	0.03325	-0.032	0.001	0.969	0.002	0.984	20.925	4.146	0.296
5.0	0.750	0.03817	-0.030	0.001	0.971	0.002	0.986	19.638	0.234	0.290
6.0	0.772	0.04497	-0.031	0.000	0.972	0.002	0.987	17.158	0.401	0.290
7.0	0.758	0.05295	-0.032	0.000	0.974	0.002	0.988	14.315	0.199	0.292
8.0	0.712	0.06263	-0.034	0.001	0.975	0.002	0.989	11.373	0.218	0.297
9.0	0.644	0.07411	-0.035	0.001	0.977	0.003	0.990	8.693	0.228	0.305
10.0	0.566	0.07533	-0.037	0.001	0.978	0.003	0.991	7.514	0.230	0.315
11.0	0.487	0.08667	-0.038	0.001	0.979	0.004	0.992	5.624	0.233	0.328
12.0	0.415	0.09940	-0.039	0.001	0.980	0.004	0.993	4.172	0.225	0.345
13.0	0.351	0.11525	-0.042	0.001	0.981	0.005	0.994	3.046	0.225	0.369
14.0	0.297	0.12966	-0.042	0.001	0.982	0.006	0.994	2.288	0.232	0.393
15.0	0.251	0.14832	-0.043	0.001	0.984	0.006	0.995	1.694	0.224	0.423
16.0	0.214	0.15391	-0.045	0.001	0.985	0.007	0.996	1.389	0.219	0.459
17.0	0.183	0.16988	-0.046	0.001	0.986	0.007	0.997	1.075	0.208	0.499
